Customer_ID,Marital_Status,Dt_Customer,NumWebVisitsMonth,NumCatalogPurchases,NumWebPurchases
,Married,1/23/2014,2,0,6
,Married,11/12/2013,2,0,7
,Divorced,3/11/2013,3,1,4
,Together,6/10/2013,5,7,3
,Single,4/10/2013,2,1,6
,Single,4/10/2013,2,1,6
,Single,9/25/2013,2,0,6
,Single,9/15/2013,1,0,7
,Married,1/9/2013,2,0,8
,Married,8/20/2013,9,7,5
,Married,2/8/2013,7,1,5
,Married,2/8/2013,7,1,5
,Together,7/25/2013,7,6,5
,Divorced,11/13/2012,7,3,6
,Together,8/31/2012,10,1,9
,Married,8/27/2012,7,6,5
,Together,8/22/2012,2,0,8
,Together,8/16/2012,4,2,9
,Married,8/5/2014,3,11,1
,Single,4/4/2014,3,1,7
,Together,12/3/2014,3,5,1
,Together,2/15/2014,6,1,8
,Married,12/2/2014,5,7,1
,Together,10/27/2013,1,0,7
,Single,9/22/2013,7,2,7
,Married,8/19/2013,6,7,2
,Together,7/23/2013,10,4,8
,Single,3/17/2013,8,2,5
,Divorced,12/22/2012,5,6,3
,Together,12/16/2012,1,0,8
,Single,10/13/2012,1,0,6
,Divorced,9/14/2012,5,10,3
,Married,8/9/2012,2,2,6
,Widow,8/9/2012,3,2,9
,Single,8/20/2012,5,10,8
,Together,4/20/2014,1,3,1
,Together,3/23/2014,2,0,6
,Married,3/16/2014,1,1,3
,Together,7/1/2014,5,7,1
,Divorced,12/24/2013,1,0,6
,Divorced,1/12/2013,2,0,7
,Married,11/29/2013,5,1,5
,Together,9/26/2013,4,6,1
,Together,8/31/2013,9,3,4
,Together,8/31/2013,9,3,4
,Married,3/19/2013,1,0,6
,Single,2/25/2013,7,5,2
,Together,1/21/2013,9,8,3
,Widow,10/24/2012,3,7,3
,Married,10/22/2012,2,1,5
,Married,10/18/2012,3,3,8
,Single,8/8/2012,7,1,9
,Together,7/31/2012,8,7,6
,Alone,5/19/2014,1,1,5
,Divorced,5/19/2014,1,1,5
,Divorced,5/19/2014,1,1,5
,Divorced,5/19/2014,1,1,5
,Widow,3/5/2014,1,8,0
,Single,4/16/2014,1,0,3
,Married,12/31/2013,5,6,2
,Married,9/12/2013,2,0,5
,Together,7/12/2013,6,2,7
,Widow,2/12/2013,1,0,7
,Together,11/14/2013,2,0,6
,Married,10/29/2013,3,3,4
,Together,7/22/2013,11,2,6
,Married,6/22/2013,3,5,4
,Together,6/6/2013,6,1,6
,Together,4/6/2013,1,0,1
,Married,9/5/2013,1,0,4
,Single,4/21/2013,3,6,1
,Divorced,11/4/2013,2,0,7
,Married,3/18/2013,1,0,7
,Together,1/17/2013,3,0,7
,Divorced,12/30/2012,9,4,6
,Married,8/17/2012,11,5,7
,Widow,6/8/2012,4,1,7
,Married,4/13/2014,3,3,2
,Widow,3/22/2014,6,2,4
,Single,8/3/2014,1,1,5
,Married,12/16/2013,6,4,4
,Single,10/28/2013,4,6,3
,Divorced,10/22/2013,4,0,8
,Together,9/9/2013,9,5,5
,Married,3/7/2013,8,5,5
,Single,6/5/2013,5,2,4
,Together,4/23/2013,1,0,7
,Married,2/18/2013,5,1,6
,Divorced,6/2/2013,2,0,7
,Married,1/16/2013,7,1,8
,Married,8/1/2013,1,0,8
,Married,4/12/2012,2,0,9
,Single,11/28/2012,4,5,6
,Married,6/11/2012,7,7,3
,Married,6/11/2012,7,7,3
,Married,3/11/2012,2,0,5
,Married,10/10/2012,1,0,8
,Divorced,12/9/2012,4,5,3
,Widow,10/9/2012,6,4,7
,Divorced,8/9/2012,9,6,6
,Together,8/28/2012,7,3,8
,Together,8/27/2012,1,0,9
,Married,6/27/2014,3,2,2
,Single,11/5/2014,1,1,7
,Single,11/5/2014,1,1,7
,Together,8/5/2014,2,1,5
,Together,3/20/2014,4,1,7
,Married,12/14/2013,4,0,8
,Married,6/11/2013,0,0,4
,Married,10/21/2013,3,0,8
,Together,9/16/2013,2,0,5
,Divorced,2/7/2013,2,0,8
,Married,4/6/2013,2,1,6
,Single,4/20/2013,3,0,9
,Together,1/4/2013,4,2,5
,Single,3/3/2013,4,2,5
,Widow,12/2/2013,7,1,8
,Married,8/11/2012,5,2,8
,Married,12/10/2012,8,4,8
,Married,3/8/2012,7,4,6
,Married,3/8/2012,7,4,6
,Together,5/16/2014,3,5,1
,Married,4/25/2014,1,1,2
,Married,3/20/2014,1,0,4
,Married,7/1/2014,3,0,6
,Married,12/17/2013,7,5,4
,Single,11/13/2013,3,11,1
,Together,7/11/2013,3,10,2
,Married,6/9/2013,2,1,4
,Married,6/7/2013,2,0,8
,Together,6/19/2013,1,0,8
,Together,6/19/2013,1,0,8
,Together,6/18/2013,1,0,8
,Married,5/20/2013,5,3,6
,Married,5/20/2013,5,3,6
,Married,2/28/2013,2,0,6
,Married,2/19/2013,1,0,8
,Married,2/18/2013,8,3,5
,Married,11/18/2012,6,1,7
,Single,10/11/2012,7,4,9
,Married,10/15/2012,3,1,7
,Single,10/13/2012,1,0,9
,Single,12/10/2012,5,8,4
,Married,8/9/2012,4,2,3
,Together,6/9/2012,1,0,7
,Married,8/26/2012,3,0,8
,Married,6/14/2014,7,3,5
,Single,5/29/2014,3,0,6
,Married,7/4/2014,6,6,3
,Married,7/4/2014,6,6,3
,Together,3/23/2014,4,4,2
,Divorced,1/25/2014,3,8,1
,Together,1/23/2014,3,6,1
,Together,1/17/2014,6,4,4
,Married,10/28/2013,1,0,7
,Divorced,7/2/2013,10,3,7
,Married,11/12/2012,1,0,8
,Married,10/31/2012,7,3,8
,Single,12/10/2012,2,1,7
,Married,9/24/2012,9,4,8
,Married,8/8/2012,4,2,8
,Married,5/23/2014,7,6,4
,Married,4/24/2014,6,7,1
,Together,4/14/2014,1,0,4
,Together,8/4/2014,6,4,2
,Together,12/2/2014,2,0,6
,Together,5/2/2014,6,2,2
,Married,12/31/2013,3,2,4
,Divorced,12/20/2013,7,6,4
,Single,9/13/2013,4,1,8
,Married,5/7/2013,1,1,6
,Single,2/7/2013,1,0,6
,Together,5/5/2013,7,3,5
,Single,3/17/2013,1,1,3
,Alone,10/3/2013,11,1,8
,Single,6/2/2013,6,6,3
,Married,6/1/2013,0,28,1
,Single,11/13/2012,9,3,5
,Married,10/29/2012,8,1,8
,Single,12/10/2012,4,6,2
,Together,9/18/2012,8,1,7
,Together,6/18/2014,3,0,7
,Together,5/26/2014,1,1,5
,Married,5/23/2014,1,0,7
,Married,5/23/2014,5,5,2
,Single,4/13/2014,5,1,8
,Single,3/30/2014,2,0,6
,Married,3/24/2014,2,1,5
,Together,1/13/2014,5,6,2
,Married,11/19/2013,7,3,8
,Married,11/19/2013,7,3,8
,Married,8/21/2013,4,2,4
,Married,8/8/2013,2,0,7
,Single,5/7/2013,1,0,6
,Married,9/5/2013,1,0,8
,Single,6/4/2013,5,9,2
,Divorced,3/14/2013,1,0,7
,Together,1/13/2013,3,0,8
,Together,1/13/2013,3,0,8
,Divorced,6/9/2012,3,2,9
,Together,8/31/2012,2,0,9
,Married,3/18/2014,1,0,6
,Together,2/26/2014,3,0,4
,Married,1/12/2013,5,7,2
,Married,1/12/2013,5,7,2
,Together,12/10/2013,9,2,6
,Together,5/14/2013,5,4,4
,Married,3/28/2013,6,7,2
,Married,5/1/2013,4,1,8
,Single,9/15/2012,7,7,4
,Single,8/24/2012,4,4,8
,Single,8/17/2012,2,5,6
,Single,5/27/2014,1,0,7
,Together,2/23/2014,2,2,2
,Single,10/1/2014,3,1,6
,Single,11/29/2013,2,0,7
,Single,7/19/2013,7,2,7
,Married,6/23/2013,3,3,2
,Married,5/22/2013,11,5,8
,Married,3/25/2013,5,1,8
,Divorced,10/3/2013,2,0,7
,Married,2/13/2013,8,1,8
,Together,11/2/2013,2,0,7
,Married,6/2/2013,4,1,7
,Together,1/15/2013,3,6,2
,Single,12/1/2013,2,3,1
,Married,5/12/2012,1,1,9
,Single,11/11/2012,4,3,8
,Single,11/11/2012,4,3,8
,Together,6/13/2014,3,4,1
,Single,2/6/2014,3,0,8
,Married,8/5/2014,2,0,7
,Married,4/29/2014,4,8,2
,Married,2/24/2014,4,0,7
,Together,4/12/2013,1,0,7
,Together,7/11/2013,3,0,8
,Single,3/11/2013,8,4,6
,Single,2/11/2013,3,4,1
,Together,2/11/2013,6,6,3
,Together,2/11/2013,6,6,3
,Together,1/11/2013,2,2,5
,Married,10/25/2013,9,7,5
,Single,11/9/2013,1,1,4
,Single,11/9/2013,1,1,4
,Divorced,8/16/2013,4,1,6
,Married,6/13/2013,9,3,5
,Divorced,5/22/2013,10,2,5
,Single,4/25/2013,6,1,7
,Together,1/4/2013,9,2,8
,Married,3/29/2013,0,0,6
,Married,3/29/2013,0,0,6
,Together,3/26/2013,3,1,8
,Divorced,2/18/2013,7,10,5
,Together,2/17/2013,3,2,5
,Married,11/2/2013,3,0,7
,Married,4/2/2013,11,6,8
,Single,2/2/2013,3,8,4
,Together,12/25/2012,4,3,4
,Single,10/19/2012,5,4,2
,Together,10/13/2012,10,2,9
,Married,6/26/2014,3,7,1
,Married,6/26/2014,3,7,1
,Married,6/25/2014,3,1,5
,Married,5/26/2014,8,2,6
,Together,2/5/2014,1,0,6
,Married,1/4/2014,3,1,7
,Married,1/26/2014,3,1,8
,Married,1/26/2014,3,1,8
,Together,10/23/2013,3,3,2
,Single,10/17/2013,9,7,3
,Together,9/30/2013,3,7,1
,Married,11/9/2013,3,4,1
,Single,8/28/2013,8,5,6
,Single,4/14/2013,5,7,2
,Married,3/27/2013,6,10,4
,Together,1/16/2013,2,1,8
,Together,1/16/2013,2,1,8
,Married,10/28/2012,2,0,6
,Married,12/10/2012,3,0,7
,Together,7/6/2014,3,2,4
,Single,5/19/2014,1,1,3
,Widow,7/5/2014,2,1,4
,Widow,7/5/2014,2,1,4
,Absurd,10/1/2014,3,5,2
,Together,10/1/2014,3,5,2
,Single,11/29/2013,2,1,6
,Married,10/13/2013,4,1,7
,Together,1/10/2013,7,2,6
,Married,8/31/2013,1,0,4
,Married,8/23/2013,3,0,8
,Married,8/16/2013,5,1,5
,Married,7/16/2013,3,1,7
,Married,9/7/2013,5,2,6
,Widow,2/6/2013,8,2,7
,Divorced,4/27/2013,5,2,6
,Married,4/13/2013,1,0,8
,Married,4/13/2013,1,0,8
,Together,8/3/2013,9,2,5
,Together,8/3/2013,9,2,5
,Divorced,2/25/2013,5,2,9
,Married,1/13/2013,9,7,4
,Married,1/13/2013,9,7,4
,Single,8/1/2013,11,5,5
,Together,11/14/2012,11,4,6
,Together,10/16/2012,8,3,6
,Together,10/16/2012,8,3,6
,Single,8/20/2012,3,6,6
,Widow,6/22/2014,6,3,2
,Divorced,6/22/2014,1,1,3
,Married,12/5/2014,4,2,2
,Married,2/23/2014,2,0,5
,Single,12/1/2014,1,0,7
,Married,9/12/2013,2,0,6
,Single,11/20/2013,3,0,7
,Married,4/11/2013,3,0,8
,Together,10/21/2013,1,0,7
,Together,8/10/2013,5,10,3
,Single,12/9/2013,0,0,4
,Together,8/28/2013,1,0,8
,Married,8/22/2013,1,0,7
,Single,7/30/2013,4,2,7
,Single,7/19/2013,2,0,7
,Married,5/7/2013,4,8,3
,Together,6/24/2013,7,2,5
,Together,6/21/2013,1,0,5
,Together,6/21/2013,1,0,5
,Single,12/2/2013,6,3,7
,Together,1/23/2013,3,1,4
,Together,12/1/2013,2,0,6
,Divorced,12/16/2012,5,2,5
,Together,11/20/2012,1,0,7
,Single,10/21/2012,7,5,5
,Together,4/10/2012,1,0,8
,Together,4/10/2012,1,0,8
,Married,9/20/2012,1,0,9
,Together,8/8/2012,3,1,9
,Married,7/8/2012,3,0,9
,Divorced,6/29/2014,8,1,5
,Married,9/6/2014,3,1,4
,Married,1/31/2014,5,4,4
,Together,1/21/2014,6,8,2
,Single,12/28/2013,1,0,7
,Married,9/22/2013,1,0,8
,Married,9/20/2013,3,0,8
,Married,11/8/2013,4,2,6
,Together,8/8/2013,2,1,2
,Married,5/17/2013,5,2,8
,Divorced,5/13/2013,4,2,6
,Married,4/22/2013,2,1,6
,Married,8/4/2013,6,6,3
,Married,3/29/2013,6,5,3
,Married,10/2/2013,3,0,8
,Divorced,1/23/2013,2,1,6
,Married,9/11/2012,4,3,4
,Single,9/11/2012,4,0,8
,Together,12/9/2012,4,1,8
,Married,2/9/2012,6,4,5
,Single,8/17/2012,0,0,4
,Together,2/8/2012,7,3,4
,Together,6/24/2014,1,1,5
,Married,8/6/2014,2,0,6
,Married,5/24/2014,6,1,7
,Single,11/5/2014,1,0,6
,Divorced,10/18/2013,8,9,6
,Divorced,10/18/2013,8,9,6
,Together,3/10/2013,2,1,4
,Married,9/17/2013,5,2,5
,Married,9/15/2013,1,1,8
,Married,9/15/2013,1,1,8
,Married,8/14/2013,5,1,8
,Together,7/20/2013,7,4,5
,Married,7/16/2013,6,5,4
,Together,6/30/2013,2,0,8
,Single,10/6/2013,6,3,6
,Married,11/5/2013,3,4,1
,Married,11/5/2013,3,4,1
,Divorced,4/16/2013,10,2,8
,Married,3/19/2013,9,1,8
,Single,3/19/2013,3,0,8
,Single,7/3/2013,6,1,9
,Married,1/31/2013,2,0,5
,Single,12/1/2013,0,0,4
,Married,12/24/2012,3,0,8
,Divorced,12/22/2012,4,2,2
,Together,10/27/2012,9,1,9
,Divorced,10/18/2012,0,1,7
,Together,8/31/2012,1,1,8
,Together,6/18/2014,8,2,7
,Married,5/25/2014,2,1,2
,Married,10/5/2014,1,0,4
,Together,4/5/2014,1,0,5
,Single,4/30/2014,1,0,7
,Widow,10/3/2014,4,3,1
,Married,1/21/2014,3,7,1
,Single,7/11/2013,6,3,6
,Single,10/27/2013,1,0,6
,Together,8/10/2013,4,6,5
,Together,8/10/2013,4,6,5
,Single,8/29/2013,1,1,4
,Married,5/26/2013,6,1,6
,Together,5/18/2013,4,10,3
,Single,10/5/2013,1,0,6
,Single,3/22/2013,3,0,8
,Together,7/12/2012,1,0,6
,Together,5/12/2012,7,3,4
,Together,9/9/2012,1,1,6
,Together,9/9/2012,1,1,6
,Together,8/19/2012,3,1,7
,Divorced,3/8/2012,8,9,6
,Married,4/6/2014,0,0,3
,Divorced,4/16/2014,3,1,5
,Married,2/24/2014,2,1,4
,Married,1/21/2014,4,2,6
,Single,12/30/2013,4,4,2
,Together,11/12/2013,4,7,1
,Divorced,11/15/2013,6,1,6
,Together,10/25/2013,3,0,7
,Single,1/10/2013,7,5,3
,Married,5/23/2013,4,2,4
,Together,5/22/2013,3,0,7
,Single,11/5/2013,3,1,8
,Married,5/4/2013,2,0,6
,Divorced,2/15/2013,5,0,8
,Divorced,1/2/2013,7,10,6
,Divorced,1/2/2013,7,10,6
,Divorced,9/28/2012,8,4,7
,Married,9/27/2012,11,1,9
,Single,8/13/2012,5,2,8
,Together,12/8/2012,0,0,0
,Divorced,7/6/2014,4,9,1
,Divorced,2/6/2014,4,3,1
,Single,5/4/2014,2,0,3
,Widow,5/4/2014,4,6,1
,Widow,5/4/2014,4,6,1
,Married,3/29/2014,9,2,5
,Married,3/29/2014,9,2,5
,Together,2/16/2014,1,1,5
,Divorced,2/13/2014,1,0,6
,Divorced,2/13/2014,1,0,6
,Married,3/1/2014,2,0,4
,Single,12/26/2013,3,1,7
,Together,9/12/2013,2,0,6
,Together,10/25/2013,4,4,2
,Together,10/25/2013,4,4,2
,Together,10/24/2013,9,3,4
,Together,10/20/2013,1,0,8
,Married,9/25/2013,3,1,5
,Single,8/21/2013,2,2,7
,Divorced,11/8/2013,2,0,6
,Together,8/6/2013,2,7,0
,Married,3/6/2013,6,8,3
,Married,3/6/2013,6,8,3
,Married,5/29/2013,4,4,2
,Together,6/5/2013,2,3,3
,Single,3/31/2013,3,0,8
,Together,2/3/2013,6,5,3
,Single,2/1/2013,2,0,7
,Divorced,12/18/2012,6,2,8
,Together,4/11/2012,10,7,6
,Together,2/11/2012,7,9,4
,Widow,8/9/2012,5,2,5
,Single,6/23/2014,4,6,2
,Together,11/6/2014,4,0,7
,Married,9/6/2014,1,0,6
,Married,5/24/2014,8,3,6
,Divorced,4/20/2014,1,2,4
,Married,6/4/2014,2,0,6
,Single,8/29/2013,2,0,7
,Together,8/20/2013,3,0,7
,Widow,12/7/2013,0,1,4
,Married,6/14/2013,1,1,6
,Single,1/19/2013,2,2,7
,Divorced,1/19/2013,9,5,7
,Together,11/19/2012,3,10,1
,Single,10/22/2012,5,3,7
,Together,9/26/2012,8,2,7
,Together,9/26/2012,8,2,7
,Divorced,9/22/2012,8,5,6
,Together,8/22/2012,6,4,2
,Together,8/16/2012,5,2,7
,Together,11/8/2012,7,6,6
,Together,10/6/2014,8,2,7
,Together,10/6/2014,8,2,7
,Divorced,5/5/2014,4,2,7
,Together,2/5/2014,8,6,3
,Together,2/5/2014,8,6,3
,Married,4/19/2014,4,2,3
,Divorced,4/18/2014,4,0,7
,Together,3/23/2014,1,0,5
,Married,2/16/2014,4,4,3
,Married,6/2/2014,5,11,2
,Together,1/21/2014,2,1,4
,Married,12/12/2013,6,2,6
,Married,11/14/2013,3,5,1
,Together,6/10/2013,4,9,2
,Together,6/10/2013,4,9,2
,Married,2/10/2013,2,0,8
,Married,8/18/2013,3,1,6
,Single,7/8/2013,4,2,4
,Single,7/8/2013,4,2,4
,Married,4/7/2013,1,0,8
,Married,4/7/2013,1,0,8
,Together,4/6/2013,4,6,3
,Single,3/6/2013,8,4,3
,Together,11/5/2013,2,5,3
,Together,11/5/2013,2,5,3
,Single,4/13/2013,0,0,14
,Married,3/22/2013,4,1,6
,Married,3/3/2013,4,4,2
,Married,2/26/2013,3,4,8
,Married,2/2/2013,6,4,6
,Single,1/17/2013,7,4,5
,Single,5/12/2012,1,0,8
,Single,9/18/2012,5,10,6
,Married,12/9/2012,11,8,5
,Together,8/30/2012,2,1,6
,Married,8/17/2012,7,1,8
,Married,8/17/2012,7,1,8
,Together,5/13/2014,5,9,2
,Divorced,4/29/2014,3,1,6
,Married,2/2/2014,5,3,3
,Married,1/19/2014,6,2,3
,Married,12/12/2013,8,5,3
,Together,8/30/2013,1,0,4
,Married,9/8/2013,4,4,2
,Single,7/29/2013,4,9,1
,Widow,7/22/2013,1,0,6
,Single,6/17/2013,2,0,6
,Single,6/17/2013,2,0,6
,Married,12/6/2013,4,2,3
,Married,12/6/2013,4,2,3
,Together,12/5/2013,4,4,1
,Together,12/5/2013,4,4,1
,Together,12/5/2013,4,4,1
,Divorced,8/5/2013,2,2,5
,Married,4/15/2013,2,1,7
,Single,1/3/2013,6,2,5
,Married,2/16/2013,8,5,4
,Single,12/22/2012,11,3,6
,Together,10/29/2012,9,6,6
,Together,9/10/2012,8,5,5
,Together,8/17/2012,3,0,8
,Single,5/18/2014,1,1,5
,Married,4/5/2014,1,1,4
,Married,4/30/2014,2,1,2
,Together,4/21/2014,1,0,7
,Married,1/27/2014,1,0,7
,Single,1/17/2014,9,4,6
,Divorced,10/11/2013,2,9,1
,Married,6/11/2013,6,2,2
,Together,8/24/2013,6,7,3
,Together,4/15/2013,2,4,1
,Single,3/20/2013,1,0,9
,Single,1/17/2013,8,6,3
,Absurd,12/19/2012,4,10,1
,Married,7/11/2012,5,4,2
,Single,4/9/2012,8,10,7
,Married,4/24/2014,4,4,3
,Married,12/3/2014,7,4,6
,Together,1/17/2014,1,0,6
,Together,10/22/2013,8,2,5
,Single,9/16/2013,2,0,8
,Married,7/29/2013,3,0,7
,Married,7/29/2013,3,0,7
,Single,7/14/2013,7,5,5
,Widow,6/7/2013,9,3,6
,Together,4/20/2013,9,5,5
,Married,1/16/2013,5,5,3
,Married,11/13/2012,2,0,8
,Married,10/16/2012,3,4,8
,Married,10/13/2012,5,1,8
,Single,12/5/2014,4,4,1
,Married,11/5/2014,7,10,2
,Single,3/30/2014,2,0,7
,Married,12/30/2013,2,1,7
,Single,9/12/2013,4,4,1
,Married,11/10/2013,6,3,7
,Married,11/10/2013,6,3,7
,Widow,9/22/2013,3,7,1
,Married,11/9/2013,7,8,4
,Together,7/9/2013,1,0,5
,Married,8/20/2013,6,3,4
,Together,7/18/2013,2,1,8
,Single,4/23/2013,6,11,2
,Married,3/30/2013,4,3,2
,Widow,2/27/2013,3,10,2
,Together,11/2/2013,4,0,9
,Single,12/24/2012,7,5,5
,Divorced,10/10/2012,1,1,7
,Divorced,10/10/2012,1,1,7
,Married,1/10/2012,4,4,8
,Married,9/29/2012,4,4,6
,Together,7/8/2012,7,2,8
,Married,9/3/2014,7,2,6
,Married,12/1/2014,8,2,7
,Single,6/1/2014,5,5,3
,Single,12/17/2013,6,1,7
,Married,9/16/2013,1,0,8
,Married,7/7/2013,2,2,8
,Together,6/28/2013,10,3,7
,Together,5/22/2013,5,10,6
,Together,5/22/2013,5,10,6
,Married,11/5/2013,2,0,6
,Divorced,11/3/2013,1,0,7
,Married,11/3/2013,7,6,5
,Married,2/17/2013,7,6,4
,Together,11/2/2013,4,3,5
,Married,6/2/2013,4,3,2
,Married,12/15/2012,4,6,2
,Married,11/29/2012,3,2,5
,Married,11/26/2012,8,4,5
,Married,11/22/2012,8,9,5
,Married,8/29/2012,1,0,8
,Married,1/8/2012,9,5,6
,Married,10/6/2014,1,0,7
,Married,5/29/2014,6,6,2
,Married,3/30/2014,3,0,7
,Married,3/30/2014,3,0,7
,Married,11/23/2013,6,5,2
,Together,7/27/2013,7,11,4
,Divorced,6/13/2013,7,1,8
,Together,11/5/2013,6,2,8
,Single,2/5/2013,6,2,6
,Together,4/3/2013,5,8,2
,Together,4/3/2013,5,8,2
,Single,2/13/2013,5,0,9
,Married,1/27/2013,2,0,8
,Married,1/19/2013,2,1,6
,Married,2/1/2013,5,8,5
,Widow,11/19/2012,11,2,8
,Married,10/29/2012,4,6,2
,Single,9/18/2012,0,1,19
,Together,8/23/2012,3,6,8
,Together,5/22/2014,6,7,3
,Together,5/22/2014,6,7,3
,Together,3/24/2014,1,0,8
,Single,8/3/2014,1,0,5
,Married,3/3/2014,8,2,7
,Together,11/1/2014,1,1,2
,Together,10/11/2013,6,2,6
,Divorced,10/14/2013,11,6,6
,Divorced,10/14/2013,11,6,6
,Married,4/9/2013,1,0,7
,Divorced,8/28/2013,3,2,4
,Together,8/21/2013,6,6,6
,Together,5/8/2013,6,2,5
,Widow,3/6/2013,6,5,3
,Divorced,2/21/2013,1,1,7
,Married,12/23/2012,2,3,8
,Single,3/12/2012,3,2,9
,Single,1/12/2012,2,4,8
,Single,1/12/2012,2,4,8
,Married,12/8/2012,9,6,6
,Married,12/8/2012,9,6,6
,Married,12/8/2012,9,6,6
,Married,5/8/2012,3,0,9
,Together,3/4/2014,2,0,6
,Together,10/21/2013,4,1,5
,Single,8/30/2013,2,1,6
,Married,8/27/2013,4,2,3
,Single,8/20/2013,3,4,1
,Together,8/17/2013,3,4,1
,Married,8/15/2013,4,1,4
,Divorced,6/30/2013,6,6,6
,Married,6/27/2013,8,5,7
,Married,5/17/2013,4,10,2
,Divorced,4/21/2013,9,3,6
,Divorced,4/21/2013,9,3,6
,Divorced,4/21/2013,9,3,6
,Married,5/4/2013,1,0,7
,Married,5/4/2013,1,0,7
,Single,11/3/2013,5,6,3
,Single,1/16/2013,8,1,9
,Single,12/17/2012,2,0,6
,Married,7/12/2012,3,2,1
,Married,10/11/2012,3,1,6
,Married,10/31/2012,4,1,6
,Widow,9/18/2012,3,0,9
,Single,7/8/2012,1,0,7
,Married,6/26/2014,3,0,8
,Married,6/21/2014,2,1,3
,Divorced,5/18/2014,0,0,20
,Single,3/26/2014,1,0,6
,Single,3/26/2014,1,0,6
,Married,3/20/2014,4,3,2
,Divorced,7/2/2014,2,1,6
,Divorced,11/22/2013,2,0,5
,Together,3/11/2013,1,0,7
,Married,10/14/2013,5,4,2
,Single,9/18/2013,4,7,1
,Married,8/20/2013,5,3,2
,Married,6/23/2013,1,0,6
,Together,6/20/2013,6,2,4
,Together,6/20/2013,6,2,4
,Together,5/15/2013,1,0,8
,Together,5/15/2013,5,1,7
,Single,12/5/2013,4,9,2
,Single,4/27/2013,1,0,5
,Married,4/24/2013,3,2,4
,Married,4/22/2013,1,0,7
,Together,3/24/2013,1,1,5
,Together,8/1/2013,2,0,8
,Married,11/23/2012,4,2,8
,Married,11/23/2012,4,2,8
,Widow,9/23/2012,5,11,3
,Divorced,9/21/2012,4,7,2
,Married,9/14/2012,5,2,6
,Single,8/29/2012,5,1,8
,Single,8/21/2012,6,2,4
,Single,4/5/2014,5,4,2
,Single,4/5/2014,5,4,2
,Married,4/22/2014,1,0,6
,Together,2/16/2014,1,0,8
,Single,11/23/2013,1,0,4
,Married,4/11/2013,7,1,7
,Married,4/11/2013,7,1,7
,Together,10/26/2013,4,1,5
,Together,5/9/2013,5,6,2
,Married,4/5/2013,3,4,1
,Single,8/3/2013,1,0,6
,Married,2/19/2013,6,2,5
,Married,1/25/2013,9,2,7
,Married,10/15/2012,5,8,6
,Married,8/24/2012,4,3,8
,Together,1/8/2012,2,4,1
,Single,9/5/2014,1,0,3
,Married,4/25/2014,4,6,1
,Divorced,1/27/2014,2,0,7
,Single,12/23/2013,3,0,7
,Divorced,7/11/2013,5,5,2
,Single,8/23/2013,2,3,7
,Together,2/7/2013,3,2,1
,Divorced,5/17/2013,4,2,7
,Single,4/17/2013,2,10,1
,Together,3/21/2013,2,0,8
,Together,3/21/2013,2,0,8
,Single,1/24/2013,2,0,6
,Married,1/15/2013,2,2,7
,Single,7/1/2013,1,1,6
,Married,12/28/2012,6,3,7
,Married,11/29/2012,2,3,6
,Single,11/24/2012,10,2,9
,Single,3/11/2012,7,1,7
,Together,6/20/2014,1,0,5
,Single,5/24/2014,5,10,1
,Together,5/16/2014,1,0,4
,Single,4/28/2014,6,2,4
,Single,3/17/2014,4,3,2
,Together,3/13/2014,1,0,20
,Together,1/2/2014,1,1,4
,Widow,7/1/2014,3,6,1
,Together,12/27/2013,3,1,7
,Single,10/28/2013,3,2,3
,Single,10/15/2013,7,1,9
,Divorced,12/10/2013,1,1,1
,Married,10/9/2013,7,2,4
,Married,5/17/2013,6,3,4
,Married,2/5/2013,4,1,8
,Divorced,2/13/2013,5,5,8
,Together,1/20/2013,2,3,7
,Together,1/14/2013,1,0,8
,Married,5/1/2013,4,1,6
,Married,12/30/2012,7,2,6
,Divorced,12/19/2012,1,0,6
,Together,11/13/2012,6,1,8
,Together,11/13/2012,6,1,8
,Single,5/10/2012,3,5,2
,Single,5/10/2012,3,5,2
,Single,7/5/2014,6,3,5
,Single,3/23/2014,1,0,7
,Single,1/22/2014,3,4,1
,Married,3/11/2013,4,1,6
,Together,7/13/2013,3,3,6
,Married,3/6/2013,6,5,3
,Divorced,1/6/2013,4,5,3
,Married,4/22/2013,3,1,8
,Married,3/29/2013,8,5,4
,Together,3/18/2013,7,1,8
,Together,3/18/2013,7,1,8
,Single,12/3/2013,6,8,2
,Married,7/3/2013,8,2,8
,Married,9/12/2012,5,2,5
,Married,10/28/2012,5,1,8
,Married,8/14/2012,2,1,8
,Married,12/5/2014,5,6,2
,Married,12/5/2014,5,6,2
,Married,4/23/2014,5,5,3
,Single,2/18/2014,5,3,4
,Married,11/26/2013,4,5,1
,Married,12/11/2013,3,0,8
,Together,12/9/2013,10,6,7
,Together,8/28/2013,3,3,6
,Divorced,12/8/2013,10,8,6
,Single,7/19/2013,5,7,7
,Together,11/4/2013,6,1,7
,Together,11/4/2013,6,1,7
,Single,5/4/2013,1,1,3
,Together,3/4/2013,7,1,8
,Married,12/31/2012,2,0,8
,Married,10/29/2012,4,7,7
,Married,10/15/2012,3,2,7
,Married,5/10/2012,5,1,8
,Single,6/16/2014,5,3,2
,Married,5/31/2014,4,1,4
,Divorced,4/19/2014,1,0,2
,Together,4/13/2014,1,1,2
,Divorced,1/3/2014,2,0,6
,Together,5/2/2014,3,0,7
